,fecha,idPuntoMuestreo,Temperatura C°,Potencial de Hidrogeno,Oxigeno Disuelto,Conductividad,Turbiedad,Alcalinidad total,Cloralos totales,Dureza Total,Floruros,Nitrogeno de Nitratos,Nitrogeno de NUtritos,Nitrogeno Amoniacal,Nitrogeno Total,14.0,Sustancias Activas de Azul metileno,Demanda Bioquimica de oxigeno,Demanda Química de oxígeno,Grasas y aceites,Fosforo Total,Solidos suspendidos totales,Solidos Disueltos,Solidos sedimentales,Sulfuros,Aluminio,Arsenico,Bario,Cadmio,Cobre,Cromo,Fierro,Magnesio,Mercurio,Niquel,Plomo,Sodio,Zinc,Coliformes fecales,Coliformes totales,39.0,Temperatura ambiente C°,Acidez Total,Dureza del calcio,Solidos totales,Nitrogeno total
262,2010-11-17,3.0,15.0,7.47,5.89,707.0,16.0,276.0,57.0,188.0,0.6221,0.27,0.98,15.46,2.63,60.73,0.22,7.74,58.818,8.0,1.23,31.0,514.0,0.5,0.4,0.5173,0.014,,,0.224,,0.495,0.091,0.00061,,,80.9,0.122,24000.0,9300.0,1.0,11.5,,,545.0,2.9
263,2010-11-17,4.0,15.8,7.6,0.65,1235.0,55.0,516.0,90.0,235.0,1.212,0.25,0.98,4.93,24.35,75.6,4.88,40.44,116.97,7.37,6.86,13.0,833.0,0.5,9.0,0.1048,0.014,,,0.224,,0.202,0.396,0.00091,,,131.0,0.122,4600000.0,1500000.0,0.0,18.0,,,846.0,24.6
264,2010-11-17,5.0,17.4,7.71,0.94,1122.0,7.4,470.0,83.0,235.0,0.8542,0.84,0.98,15.46,21.38,50.27,0.495,11.77,121.26,38.03,5.71,25.0,744.0,0.5,9.0,0.11,0.014,,,0.224,,0.196,0.387,0.00099,,,124.9,0.122,930000.0,90000.0,0.0,22.0,,,769.0,23.2
265,2010-11-17,6.0,18.0,8.21,8.04,1154.0,5.4,376.0,83.0,225.0,1.1069,3.17,0.56,15.46,13.49,71.38,0.417,18.84,49.061,38.03,4.42,13.0,762.0,0.5,9.0,0.0735,0.014,,,0.224,,0.164,0.185,0.00103,,,120.0,0.122,43000.0,43000.0,0.0,27.5,,,775.0,17.22
266,2010-11-17,7.0,15.4,7.8,7.52,861.0,20.0,307.0,60.0,178.0,0.9791,1.82,0.491,4.61,14.48,60.94,1.53,28.2,99.405,38.03,4.37,54.0,580.0,0.5,4.76,0.3581,0.0087,,,0.224,,0.351,0.244,0.00059,,,89.1,0.122,930000.0,930000.0,1.0,14.5,,,634.0,16.791
267,2010-11-17,8.0,19.5,7.58,2.15,955.0,35.0,324.0,74.0,167.0,1.2332,3.17,0.051,15.46,23.34,75.567,5.42,55.44,164.97,38.03,3.32,53.0,653.0,0.1,9.0,0.5629,0.014,,,0.224,,0.5,0.17,0.00069,,,108.6,0.109,11000000.0,150000.0,0.0,21.3,,,706.0,23.391
268,2010-11-17,9.0,23.2,7.52,3.05,564.0,11.0,196.0,38.0,119.0,0.6778,1.4,0.98,1.97,8.55,43.01,1.06,6.66,27.14,38.03,1.68,13.0,384.0,0.5,9.0,0.049,0.0054,,,0.224,,0.148,0.15,0.00104,,,56.5,0.122,4300.0,4300.0,0.0,25.6,,,397.0,9.95
269,2010-11-17,10.0,24.5,8.16,8.38,518.0,9.0,163.0,35.0,114.0,0.6969,3.15,0.591,0.99,5.26,34.2,0.167,4.66,24.88,38.03,1.53,25.0,386.0,0.5,9.0,0.1348,0.0117,,,0.224,,0.212,0.155,0.00146,,,53.1,0.122,2400.0,2400.0,0.0,30.0,,,411.0,9.001
270,2010-11-17,11.0,15.4,7.46,0.8,1434.0,170.0,529.0,103.0,257.0,1.3115,0.4,0.98,1.32,45.4,101.96,10.77,287.4,457.27,38.03,5.33,124.0,935.0,0.3,4.0,2.8743,0.014,,,0.224,,0.41,0.254,0.00146,,,154.1,0.122,46000000.0,46000000.0,1.0,7.0,,,1059.0,45.8
271,2010-11-17,12.0,15.6,7.6,0.16,1385.0,80.0,645.0,102.0,278.0,1.4357,3.17,0.026,15.46,35.2,64.67,5.77,74.2,131.02,8.24,4.77,22.0,944.0,0.1,8.0,0.2736,0.014,,,0.224,,0.287,0.48,0.00128,,,148.3,0.122,430000.0,90000.0,1.0,20.0,,,966.0,35.226
272,2010-11-17,13.0,16.1,7.14,0.27,565.0,13.0,252.0,33.0,157.0,0.8345,3.17,0.98,4.28,15.46,48.09,0.899,49.4,69.745,38.03,0.32,2.0,417.0,0.5,8.2,0.0637,0.014,,,0.224,,0.298,0.17,0.00104,,,52.0,0.122,2400000.0,150000.0,1.0,5.8,,,419.0,15.46
273,2011-03-01,1.0,21.8,8.22,3.01,825.6,60.0,308.9,46.9,216.21,1.0,0.29,0.68,33.41,3.02,74.32,16.3,4.5,38.65,14.61,0.9,47.0,598.0,3.0,0.39,2.5677,0.0192,0.1505,0.00127,,,1.682,0.074,0.00069,0.13,0.024,70.29,0.148,21000.0,7500.0,1.0,21.5,,,645.0,3.31
274,2011-03-01,2.0,20.7,7.28,0.87,879.0,3.4,326.24,51.59,223.33,1.05,1.8,0.68,33.41,2.06,89.31,0.255,234.5,32.34,14.61,1.09,1.0,551.0,3.0,34.93,0.2468,0.013,0.1155,0.00127,,,0.197,0.143,0.00137,0.13,0.0117,73.24,0.148,9300.0,9300.0,0.0,29.2,,,552.0,2.06
275,2011-03-01,3.0,22.7,7.28,2.3,1145.0,3.2,353.0,89.87,263.29,1.0,0.52,0.08,33.41,3.02,136.89,0.259,234.5,37.86,14.61,1.27,5.0,761.0,3.0,34.93,0.1862,0.0119,0.0989,0.00127,,,0.104,0.159,0.00137,0.13,0.024,117.98,0.148,2400.0,2400.0,1.0,30.4,,,766.0,3.62
276,2011-03-01,4.0,20.5,7.55,0.0,1304.0,95.0,514.14,90.35,273.78,1.03,0.17,0.68,14.17,20.47,116.81,3.616,38.62,66.81,7.01,4.79,7.0,864.0,3.0,20.99,0.3386,0.0105,0.0725,0.00127,,,0.148,0.273,0.00137,0.13,0.0119,126.05,0.148,240000.0,240000.0,1.0,31.4,,,871.0,20.64
277,2011-03-01,5.0,20.6,7.6,2.31,1247.0,5.5,427.4,88.44,273.78,1.03,0.42,0.04,9.65,15.66,114.58,1.99,8.61,58.37,14.61,3.61,14.0,834.0,3.0,34.93,0.3038,0.0112,0.0781,0.00127,,,0.173,0.216,0.00108,0.13,0.024,104.58,0.148,43000.0,43000.0,1.0,31.7,,,848.0,16.12
278,2011-03-01,6.0,21.9,8.1,7.38,1246.0,5.4,439.52,91.55,263.1,1.22,1.68,0.68,9.34,14.91,112.92,0.61,9.09,60.73,5.04,4.48,16.0,833.0,3.0,34.93,0.1148,0.0114,0.073,0.00127,,,0.12,0.219,0.00137,0.13,0.0067,104.36,0.148,21000.0,21000.0,0.0,30.6,,,849.0,17.27
279,2011-03-01,7.0,19.8,8.7,5.6,1186.0,60.0,386.85,87.14,230.46,1.16,1.8,0.54,10.46,18.62,123.93,2.23,34.08,92.79,14.61,3.68,147.0,725.0,0.4,34.93,2.2816,0.01111,0.3093,0.00127,,,2.424,0.538,0.00061,0.13,0.017,115.45,0.089,2400000.0,2400000.0,0.0,23.46,,,872.0,20.96
280,2011-03-01,8.0,23.4,7.73,2.84,1223.0,170.0,405.25,97.1,232.04,1.08,0.42,0.05,17.82,23.57,123.54,2.7,54.0,154.33,14.61,3.84,378.0,664.0,3.0,0.39,12.0924,0.0113,0.2722,0.00127,,,5.871,1.07,0.00067,0.13,0.024,119.53,0.148,210000.0,210000.0,0.0,32.93,,,1042.0,24.04
281,2011-03-01,9.0,22.2,7.31,3.132,808.6,23.0,278.59,54.41,156.27,0.92,0.5,0.68,7.73,11.94,69.23,0.78,9.6,33.74,6.29,3.02,11.0,540.0,3.0,0.79,0.8457,0.0081,0.2077,0.00127,,,0.194,0.243,0.00056,0.13,0.024,78.91,0.148,230.0,90.0,0.0,33.7,,,551.0,12.44
282,2011-03-01,10.0,24.5,7.76,6.4,744.0,4.0,321.25,52.21,149.15,0.93,0.61,0.62,3.89,8.41,71.47,0.3,22.74,32.16,7.04,0.98,13.0,495.0,3.0,34.93,0.7534,0.0114,0.3804,0.00127,,,0.077,1.07,0.00137,0.13,0.024,71.51,0.148,1500.0,1500.0,0.0,36.1,,,508.0,9.64
283,2011-03-01,11.0,26.4,7.43,0.0,1672.0,36.0,596.9,148.93,293.16,1.27,0.29,0.68,33.41,48.64,116.34,13.1,234.5,412.52,5.04,7.22,148.0,1042.0,0.2,29.41,0.8389,0.0084,0.0721,0.00127,,,0.314,0.254,0.00137,0.13,0.0034,128.2,0.148,2100000.0,1500000.0,1.0,33.0,,,1190.0,48.93
284,2011-03-01,12.0,23.3,7.6,0.0,1569.0,120.0,666.71,104.71,266.26,0.2,0.26,0.68,32.61,43.18,87.0,16.3,114.6,203.9,14.03,8.51,61.82,1040.0,3.0,34.93,1.0229,0.0082,0.0672,0.00127,,,0.338,0.317,0.00056,0.13,0.0075,132.52,0.148,240000.0,240000.0,1.0,32.1,,,1101.82,43.44
285,2011-03-01,13.0,22.5,7.9,0.23,840.0,29.0,321.23,48.52,219.18,1.08,0.14,0.68,33.41,2.1,74.32,0.33,5.62,39.44,14.61,0.92,35.0,185.0,3.0,0.99,0.7533,0.0167,0.1207,0.00127,,,0.641,0.074,0.00137,0.13,0.024,65.75,0.148,150000.0,150000.0,1.0,23.7,,,220.0,2.24
286,2011-04-05,1.0,24.1,8.58,5.22,873.0,65.0,312.79,51.38,222.55,1.16,0.21,0.84,1.85,2.23,84.54,13.16,260.5,41.96,35.35,0.81,774.0,588.0,0.4,0.39,4.7995,0.0115,0.0165,0.01067,,0.082,1.209,0.056,0.00129,0.101,0.0043,87.62,0.032,9300.0,9300.0,0.0,25.1,,,1362.0,2.44
287,2011-04-05,2.0,22.0,7.32,1.7,917.6,4.9,327.92,56.98,224.72,1.12,0.13,0.84,2.54,2.91,79.02,0.174,260.5,28.06,35.35,1.12,15.0,613.0,0.4,3.55,0.0715,0.0082,0.0254,0.01067,,0.082,0.113,0.139,0.00095,0.101,0.0079,94.34,0.023,4300.0,4300.0,0.0,27.5,,,628.0,3.04
288,2011-04-05,3.0,22.3,7.39,2.3,1096.0,4.3,343.06,78.1,244.31,1.28,0.2,0.84,1.85,2.1,125.58,0.2,260.5,42.74,35.35,1.29,31.0,738.0,0.4,1.97,0.0996,0.0091,0.0168,0.01067,,0.082,0.131,0.143,0.00151,0.101,0.0079,124.74,0.023,930.0,930.0,1.0,31.0,,,769.0,2.3
289,2011-04-05,4.0,22.2,7.53,3.54,1111.0,4.6,368.28,74.57,246.88,1.17,0.17,0.84,4.21,6.06,116.82,1.2,6.02,48.92,35.35,2.13,13.0,723.0,0.4,1.97,0.1588,0.0088,0.0242,0.01067,,0.082,0.113,0.172,0.00151,0.101,0.0079,123.44,0.032,210000.0,210000.0,0.0,31.1,,,736.0,6.23
290,2011-04-05,5.0,23.0,7.81,3.0,1100.0,4.3,353.15,78.3,242.33,1.29,0.47,0.43,4.45,5.38,118.75,0.29,12.67,67.21,35.35,2.11,20.0,746.0,0.4,1.38,0.2408,0.0078,0.0237,0.01067,,0.082,0.104,0.117,0.00151,0.101,0.0045,122.26,0.038,75000.0,43000.0,0.0,33.8,,,766.0,6.28
291,2011-04-05,6.0,23.4,8.42,8.4,1118.0,8.4,353.15,80.97,249.43,1.16,2.2,0.32,1.98,5.35,120.28,0.24,13.27,57.46,35.35,2.11,2.0,779.0,0.4,0.99,0.1769,0.0076,0.0162,0.01067,,0.082,0.237,0.133,0.00151,0.101,0.0079,126.86,0.032,2400.0,2400.0,0.0,33.2,,,781.0,7.87
292,2011-04-05,7.0,23.1,7.64,0.14,1417.0,110.0,414.05,121.7,212.85,1.45,0.5,0.84,25.75,43.34,92.08,4.7,229.5,514.4,35.35,9.8,237.5,744.5,0.4,8.29,1.7058,0.0032,0.013,0.01067,,0.082,0.552,0.104,0.00138,0.101,0.0079,159.62,0.21,240000.0,240000.0,1.0,23.9,,,982.0,43.84
293,2011-04-05,8.0,25.7,7.79,2.24,1287.0,50.0,413.69,100.93,222.94,1.13,0.25,0.84,15.9,28.74,116.98,1.75,55.44,227.84,6.38,6.31,93.0,791.0,0.4,3.35,1.9342,0.0094,0.0117,0.00275,,0.082,0.891,0.204,0.00103,0.101,0.005,143.71,0.127,240000.0,240000.0,1.0,34.4,,,884.0,28.99
294,2011-04-05,9.0,23.8,7.67,3.99,951.0,50.0,322.88,64.56,178.43,1.17,0.2,0.02,10.08,18.47,68.78,0.8,20.7,87.87,35.35,4.47,16.0,573.0,0.4,2.56,0.2221,0.0047,0.0164,0.01067,,0.082,0.104,0.297,0.00151,0.101,0.0079,99.76,0.029,930.0,930.0,0.0,37.4,,,589.0,18.69
295,2011-04-05,10.0,26.6,8.18,9.33,863.0,6.4,267.38,60.11,167.75,1.18,2.8,0.84,4.45,11.48,72.98,0.186,9.78,38.1,35.35,4.2,38.0,536.0,0.4,1.58,1.7184,0.0059,0.0124,0.01067,,0.082,0.095,0.086,0.00151,0.101,0.0079,93.04,0.021,43000.0,23000.0,0.0,37.4,,,574.0,15.12
296,2011-04-05,11.0,27.4,7.4,0.04,1576.0,75.0,590.26,114.05,272.59,1.43,0.26,0.84,22.89,44.15,77.81,13.16,260.5,490.23,24.74,10.77,317.0,776.0,0.2,38.09,2.0434,0.0066,0.0139,0.01067,,0.082,0.603,0.262,0.00151,0.101,0.0051,160.91,0.129,1500000.0,1500000.0,1.0,35.3,,,1093.0,44.41
297,2011-04-05,12.0,24.1,8.01,0.01,1978.0,110.0,106.3,178.77,297.49,1.89,0.25,0.84,23.57,45.2,123.02,12.74,74.5,218.48,35.35,11.93,63.0,1196.0,0.4,22.56,1.2294,0.0073,0.0133,0.01067,,0.082,0.301,0.465,0.00151,0.101,0.0079,200.9,0.043,930000.0,930000.0,1.0,31.3,,,1259.0,45.45
298,2011-04-05,13.0,23.8,8.12,1.84,885.0,40.0,317.83,51.86,211.25,1.2,0.17,0.84,1.79,4.11,86.06,13.16,260.5,43.51,35.35,0.83,45.0,598.0,0.4,2.17,2.3274,0.0014,0.0138,0.01067,,0.082,1.404,0.465,0.00151,0.101,0.0079,92.22,0.086,43000.0,43000.0,0.0,22.2,,,643.0,4.28
299,2011-05-03,1.0,25.5,7.82,0.58,917.6,30.0,348.1,53.65,229.27,0.99,0.25,0.01,1.67,4.08,78.86,0.43,6.7,56.68,64.04,1.98,40.0,604.0,10.3,3.75,1.906,0.014,0.0124,0.01215,0.224,0.101,0.937,0.085,0.00376,,0.0042,90.45,0.038,1100000.0,9000.0,1.0,32.0,,,644.0,7.3
300,2011-05-03,2.0,22.6,7.22,0.73,987.0,11.0,373.33,68.1,239.36,0.95,0.23,1.164,1.67,3.96,86.49,0.32,7.72,37.9,64.04,1.18,30.0,626.0,10.3,5.72,0.6024,0.0131,0.181,0.01215,0.224,0.101,0.154,0.11,0.00376,,0.0208,107.53,0.07,24000.0,9300.0,1.0,34.3,,,656.0,3.698
301,2011-05-03,3.0,24.1,7.33,0.94,1028.0,8.9,438.9,77.96,237.98,1.17,0.23,0.01,2.66,4.64,85.22,0.21,295.5,56.22,64.04,1.41,63.0,680.0,1.5,5.52,6.6325,0.0107,0.143,0.01215,0.224,0.101,0.314,0.152,0.00376,,0.0208,122.62,0.736,2400.0,430.0,1.0,36.3,,,743.0,2.66
302,2011-05-03,4.0,24.3,7.7,0.0,1170.0,55.0,438.9,83.32,259.34,1.27,0.28,0.24,6.9,13.12,75.22,3.24,17.06,78.91,64.04,3.99,22.0,758.0,10.3,0.79,2.2622,0.0124,0.0143,0.01215,0.224,0.101,0.173,0.204,0.00376,,0.0208,136.76,0.736,1100000.0,210000.0,1.0,35.1,,,780.0,23.674
303,2011-05-03,5.0,23.8,7.8,1.03,1176.0,130.0,423.78,83.56,252.02,1.25,0.53,0.11,6.68,13.3,87.41,0.91,25.26,94.11,64.04,4.56,424.0,746.0,5.4,3.16,9.4219,0.013,0.0123,0.01215,0.224,0.101,2.227,0.3,0.00376,,0.0029,130.16,0.054,93000.0,43000.0,1.0,34.6,,,1170.0,12.31
304,2011-05-03,6.0,25.7,8.43,5.77,1174.0,8.9,423.78,83.75,254.4,1.33,0.49,0.59,3.71,10.64,89.62,0.81,13.86,56.68,64.04,4.43,31.0,771.0,10.3,6.71,3.2521,0.0113,0.0135,0.01215,0.224,0.101,0.25,0.178,0.00376,,0.0208,143.36,0.032,93000.0,43000.0,1.0,33.4,,,802.0,19.033
305,2011-05-03,7.0,22.5,7.12,0.0,848.0,160.0,237.11,62.84,185.36,1.12,0.43,1.164,15.1,28.9,104.1,11.85,150.0,462.55,41.53,4.18,285.0,608.0,1.2,3.95,1.4006,0.0092,0.0237,0.01124,0.079,0.101,2.334,0.237,0.00272,,0.0115,69.0,0.296,11000000.0,4600000.0,1.0,25.5,,,893.0,27.53
306,2011-05-03,8.0,25.5,7.58,0.0,1124.0,500.0,373.33,76.24,250.64,1.56,0.71,1.164,23.7,46.59,95.25,10.92,295.5,733.51,64.04,11.4,110.0,1974.0,10.3,6.71,6.1199,0.0164,0.0231,0.01215,0.224,0.101,6.077,0.478,0.00376,,0.0208,106.63,0.736,4600000.0,2400000.0,1.0,32.0,,,2084.0,23.846
307,2011-05-03,9.0,25.7,7.58,2.93,1143.0,33.0,383.42,82.07,202.76,1.31,0.19,1.164,12.75,23.58,89.56,0.44,21.9,113.99,64.04,4.82,17.0,690.0,10.3,1.97,0.0909,0.0125,0.0252,0.01215,0.224,0.101,0.21,0.359,0.00376,,0.0208,109.38,0.029,930.0,430.0,0.0,35.3,,,707.0,8.17
308,2011-05-03,10.0,28.0,8.02,5.63,1056.0,9.2,317.83,79.83,195.64,1.33,4.22,1.164,4.83,12.5,93.88,0.21,14.46,69.55,5.61,4.2,13.0,686.0,10.3,6.71,0.0391,0.0143,0.0225,0.01215,0.224,0.101,0.085,0.079,0.00376,,0.0208,105.59,0.061,9300.0,4300.0,0.0,33.0,,,699.0,7.011
309,2011-05-03,11.0,23.1,7.52,0.0,1541.0,130.0,544.86,112.27,258.95,1.72,1.47,0.0132,26.79,53.71,88.8,21.1,268.5,519.47,29.67,10.19,174.0,981.0,0.7,6.12,6.5723,0.0104,0.0124,0.01215,0.224,0.056,1.152,0.21,0.00376,,0.0034,161.03,0.151,11000000.0,930000.0,1.0,26.2,,,1155.0,57.511
310,2011-05-03,12.0,25.8,7.67,0.0,1565.0,80.0,630.62,106.91,277.74,1.57,0.66,0.0108,22.03,42.51,67.28,12.15,117.33,264.49,5.87,9.21,58.0,1015.0,0.2,2.17,5.0239,0.0106,0.0122,0.01215,0.08,0.101,0.712,0.368,0.00376,,0.0208,166.59,0.054,2100000.0,40000.0,1.0,33.2,,,1073.0,44.53
311,2011-05-03,13.0,24.8,7.66,2.57,927.0,15.0,338.01,53.55,257.96,1.09,0.25,1.164,2.78,4.52,76.14,0.51,5.38,40.19,64.04,1.16,20.0,624.0,10.3,1.78,1.8137,0.0194,0.016,0.01215,0.224,0.101,0.548,0.062,0.00376,,0.0208,97.99,0.736,930000.0,230000.0,1.0,29.4,,,644.0,7.4
364,2011-11-15,1.0,18.4,7.06,1.38,731.0,36.0,298.78,39.93,193.42,1.59,1.1,0.695,8.4,21.83,32.81,2.3,53.64,104.74,22.0,1.23,26.0,473.0,0.3,24.01,0.02651,0.0033,0.0111,0.10346,0.112,,0.3,0.217,0.00052,0.244,,,0.026,430000.0,230000.0,1.0,24.7,,,499.0,16.133
365,2011-11-15,2.0,17.0,7.14,2.43,1234.0,3.4,433.67,96.14,331.873,0.81,0.62,0.695,28.72,56.83,110.81,0.25,3.84,37.03,22.0,3.91,18.0,787.0,0.3,4.49,0.2309,0.0041,0.0976,0.10346,0.112,,0.054,0.212,0.00066,0.244,,,0.053,4600.0,4600.0,0.0,29.9,,,805.0,11.218
366,2011-11-15,3.0,17.0,6.98,2.32,1058.0,4.0,321.69,79.76,246.41,0.66,0.24,0.695,28.72,56.83,116.94,11.94,3.39,35.58,22.0,2.14,8.0,713.0,0.3,6.78,0.233,0.0035,0.0704,0.10346,0.112,,0.088,0.248,0.0007,0.244,,,0.037,430.0,230.0,1.0,28.5,,,721.0,11.764
367,2011-11-15,4.0,19.7,7.69,1.76,1427.0,80.0,551.25,101.15,273.9,1.31,0.2,0.695,10.95,25.83,67.24,7.62,46.8,125.67,22.0,6.15,20.0,869.0,0.3,27.03,0.3705,0.0038,0.0117,0.10346,0.112,,0.108,0.248,0.00079,0.244,,,0.092,2400000.0,230000.0,1.0,31.1,,,889.0,47.643
368,2011-11-15,5.0,21.5,7.73,3.02,1387.0,10.0,539.54,93.1,257.56,1.21,2.48,0.19,17.08,35.13,72.93,3.23,14.7,79.63,22.0,6.58,10.0,816.0,0.3,43.9,0.8049,0.0071,0.0577,0.10346,0.067,,0.233,0.352,0.00087,0.244,,,0.218,2400000.0,930000.0,1.0,29.7,,,826.0,34.729
369,2011-11-15,6.0,18.5,8.06,5.44,1309.0,8.0,456.06,93.56,253.78,1.19,7.5,0.695,10.06,22.18,70.69,0.39,17.85,72.01,22.0,6.17,9.0,816.0,0.3,43.9,0.5974,0.0071,0.0432,0.10346,0.112,,0.213,0.131,0.00083,0.244,,,0.079,2400000.0,930000.0,0.0,26.7,,,825.0,42.88
370,2011-11-15,7.0,21.9,7.39,0.51,1415.0,76.0,335.94,113.53,216.73,1.23,1.0,0.695,21.97,46.49,123.25,9.65,160.8,336.47,17.97,6.04,91.0,874.0,0.3,1.17,1.5665,0.0071,0.0474,0.10346,0.112,,0.633,0.165,0.00118,0.244,,,0.222,93000000.0,43000000.0,1.0,19.8,,,965.0,38.799
371,2011-11-15,8.0,23.0,8.01,2.62,1150.0,48.0,432.65,82.34,231.27,1.59,0.69,0.316,17.56,36.4,90.9,0.74,66.28,161.71,22.0,5.47,102.0,774.0,0.2,43.9,1.8635,0.0071,0.0642,0.02122,0.112,,1.242,0.266,0.00112,0.244,,,0.136,930000.0,930000.0,0.0,28.3,,,876.0,47.757
372,2011-11-15,9.0,27.1,8.59,7.71,1596.0,80.0,646.43,117.76,331.873,1.59,7.5,0.695,28.72,56.83,123.25,11.94,218.14,386.32,22.0,8.05,117.0,923.0,0.3,43.9,1.8635,0.0071,0.0976,0.10346,0.112,,1.242,0.352,0.00118,0.244,,,0.222,93000000.0,43000000.0,0.0,31.1,,,994.0,21.16
373,2011-11-15,10.0,27.1,8.59,7.71,396.0,7.8,159.32,17.99,107.56,1.07,0.17,0.695,28.72,56.83,22.18,11.94,1.84,34.12,22.0,0.9,10.0,335.0,0.3,43.9,0.5366,0.0071,0.0976,0.10346,0.112,,0.167,0.067,0.00111,0.244,,,0.094,40.0,40.0,0.0,30.2,,,345.0,20.077
374,2011-11-15,11.0,24.1,7.37,0.0,1508.0,65.0,509.0,117.76,256.97,1.38,0.81,0.695,24.45,50.56,106.99,11.94,218.14,386.32,22.0,6.29,117.0,109.0,0.3,33.12,1.0892,0.0071,0.0629,0.10346,0.112,,0.467,0.295,0.00109,0.166,,,0.125,93000000.0,43000000.0,1.0,28.2,,,226.0,100.531
375,2011-11-15,12.0,23.0,7.78,0.51,1596.0,50.0,646.43,106.03,308.36,1.58,0.99,0.011,28.72,56.83,66.1,11.79,113.4,251.24,10.75,8.05,71.0,923.0,0.1,43.9,0.09498,0.0071,0.0288,0.10346,0.112,,0.55,0.264,0.00097,0.145,,,0.152,7000000.0,4000000.0,1.0,28.7,,,994.0,98.176
376,2011-11-15,13.0,19.1,7.0,1.71,796.0,80.0,336.96,42.6,182.47,0.52,0.37,0.011,12.88,30.65,25.17,3.36,80.0,148.5,22.0,2.01,46.0,503.0,0.3,20.0,0.2829,0.0037,0.03666,0.10346,0.112,,0.313,0.227,0.00118,0.244,,,0.059,4600000.0,430000.0,1.0,23.6,,,549.0,16.479
377,2012-01-24,1.0,18.4,8.71,6.5,1172.0,45.0,354.66,57.18,239.51,1.44,4.64,0.45,22.39,2.89,82.61,11.44,141.6,34.35,19.25,0.71,55.0,658.0,1.5,0.58,3.2299,0.0083,0.1493,0.02378,0.76,,2.226,0.056,0.00068,,0.014,92.77,0.074,4300.0,4300.0,1.0,,,,713.0,42.32
378,2012-01-24,2.0,16.3,7.41,2.17,1315.0,7.7,372.17,66.34,268.32,1.34,4.64,0.45,22.39,4.2,98.57,0.19,141.6,39.26,19.25,1.6,87.0,705.0,1.5,6.25,0.1528,0.0068,0.177,0.02378,0.76,,0.062,0.151,0.00068,,0.014,97.17,0.08,15000.0,15000.0,0.0,,,,705.0,19.834
379,2012-01-24,3.0,16.1,7.55,5.02,1328.0,1.4,367.31,71.88,270.28,1.28,4.64,0.45,22.39,3.1,102.03,11.44,141.6,41.37,19.25,1.68,87.0,750.0,1.5,0.58,0.2134,0.0063,0.1438,0.02378,0.76,,0.058,0.301,0.00072,,0.014,102.58,0.074,930.0,930.0,1.0,,,,750.0,24.214
380,2012-01-24,4.0,16.7,7.678,2.81,1933.0,11.0,506.93,118.02,277.73,1.53,4.64,0.45,10.33,23.83,157.81,3.06,15.96,81.91,19.25,5.82,25.0,983.0,1.5,5.86,0.3718,0.0057,0.1185,0.02378,0.76,,0.129,0.245,0.00081,,0.014,150.14,0.065,430000.0,230000.0,0.0,,,,1008.0,71.972
381,2012-01-24,5.0,23.8,7.92,3.45,1981.0,5.3,502.55,123.85,313.21,1.3,0.43,0.17,11.71,26.24,149.54,0.49,9.93,72.78,19.25,5.58,87.0,1031.0,1.5,0.58,0.7886,0.006,0.1078,0.00119,0.76,,0.168,0.164,0.00101,,0.014,154.37,0.041,93000.0,43000.0,1.0,,,,1031.0,75.873
382,2012-01-24,6.0,18.2,8.2,9.11,1915.0,4.5,482.12,123.9,312.03,1.42,4.64,0.45,10.06,23.14,156.49,0.41,26.28,85.33,19.25,6.4,87.0,1024.0,1.5,17.22,0.3106,0.006,0.1037,0.02378,0.76,,0.163,0.175,0.0008,,0.014,163.17,0.199,750000.0,750000.0,0.0,,,,1024.0,60.283
383,2012-01-24,7.0,19.8,7.66,0.85,1724.0,55.0,422.77,116.33,202.47,1.64,0.24,0.018,19.97,43.46,141.33,7.5,123.75,261.51,19.25,6.54,60.0,922.0,1.5,1.56,0.9418,0.007,0.1014,0.02378,0.76,,0.4,0.169,0.0011,,0.0045,142.02,0.166,4600000.0,4600000.0,0.0,,,,982.0,88.609
384,2012-01-24,8.0,18.3,7.65,4.02,1625.0,55.0,401.36,104.86,201.49,1.85,0.17,0.45,17.91,39.54,121.82,4.9,88.8,236.4,10.24,6.32,87.0,854.0,1.5,1.37,1.5848,0.0078,0.0832,0.00846,0.76,,0.721,0.215,0.00123,,0.0041,136.09,0.164,11000000.0,11000000.0,1.0,,,,941.0,83.343
385,2012-01-24,9.0,22.7,7.53,0.86,1209.0,60.0,334.71,72.93,164.64,1.39,0.14,0.012,12.74,28.86,71.75,2.1,15.42,66.31,19.25,3.84,87.0,592.0,1.5,10.98,0.1616,0.0046,0.0591,0.02378,0.76,,0.096,0.178,0.00102,,0.014,93.44,0.063,75000000.0,23000000.0,0.0,,,,1073.0,34.216
386,2012-01-24,10.0,22.5,7.21,5.4,1229.0,4.6,289.47,69.25,162.68,1.45,3.46,0.315,8.54,20.04,75.85,0.46,8.06,38.56,19.25,3.89,8.0,588.0,1.5,17.22,0.2872,0.2872,0.0626,0.02378,0.76,,0.163,0.144,0.00109,,0.014,92.93,0.047,4600.0,4600.0,0.0,,,,596.0,34.186
